username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
,2017-11-08 02:25,0,0,"Sorry to hear that. DM us and we’ll help!",,,,"928206909429215232",https://twitter.com/glossier/status/928206909429215232
,2017-11-07 16:00,4,72,"Adaptable color + cushiony shine. https://www. glossier.com/products/gener ation-g-lip-gloss-duo?utm_medium=organicsocial&utm_source=twitter&utm_campaign=post&utm_content=gen-g_gloss_110717 … pic.twitter.com/dq11bzKQ98",,,,"928049435359277060",https://twitter.com/glossier/status/928049435359277060
,2017-11-07 14:00,61,350,""Is that Glossier You I smell?" pic.twitter.com/5X6YjT3NX6",,,,"928019242888314881",https://twitter.com/glossier/status/928019242888314881
,2017-11-07 12:18,0,0,"DM us your order number and we can help!",,,,"927993754266558464",https://twitter.com/glossier/status/927993754266558464
,2017-11-07 12:17,0,0,"DM us your order number and we can help!",,,,"927993556106731521",https://twitter.com/glossier/status/927993556106731521
,2017-11-07 12:12,0,1,"DM us your order number (GLO) and we can help!",,,,"927992285333282816",https://twitter.com/glossier/status/927992285333282816
,2017-11-07 12:12,0,1,"DM us your order number (GLO) and we can help!",,,,"927992119175806978",https://twitter.com/glossier/status/927992119175806978
,2017-11-07 08:13,8,123,"That's rich! https://www. glossier.com/products/primi ng-moisturizer-rich?utm_medium=organicsocial&utm_source=twitter&utm_campaign=post&utm_content=pmr_rich_110817 … pic.twitter.com/rLsNGeEwbh",,,,"927931987419172864",https://twitter.com/glossier/status/927931987419172864
,2017-11-07 07:51,0,0,""gloss-ee-yay"",,,,"927926478976712706",https://twitter.com/glossier/status/927926478976712706
,2017-11-07 07:47,0,1,"DM us your order number and we can help!",,,,"927925383386853378",https://twitter.com/glossier/status/927925383386853378
,2017-11-07 07:43,0,0,"Super Pure contains niacinamide and zinc; visibly soothing redness and helping calm blemishes",,,,"927924540306583552",https://twitter.com/glossier/status/927924540306583552
,2017-11-07 03:39,0,0,"Sorry to hear that. DM us and we'll help",,,,"927863002606469120",https://twitter.com/glossier/status/927863002606469120
,2017-11-06 14:44,0,0,"Unfortunately; your shipping address and billing address need to be in the same shipping region.",,,,"927668057354448896",https://twitter.com/glossier/status/927668057354448896
,2017-11-06 11:08,0,0,"You should be able to; but feel free to DM us with your email if you're having any trouble",,,,"927613726680911872",https://twitter.com/glossier/status/927613726680911872
,2017-11-06 11:02,0,0,"The Glossier showroom is open from 12-8pm; Monday-Friday. See more hours and details at http:// Glossier.com/Showroom",,,,"927612242379624450",https://twitter.com/glossier/status/927612242379624450
,2017-11-06 08:43,76,475,"Monday To-Do: Cleanse face Brush brows Start your week",,,,"927577170968567808",https://twitter.com/glossier/status/927577170968567808
,2017-11-06 08:00,10,111,"Intensely hydrating; comforting; and supremely rich—minus the rich price tag. https://www. glossier.com/products/primi ng-moisturizer-rich?utm_medium=organicsocial&utm_source=twitter&utm_campaign=post&utm_content=pmr_110617 … pic.twitter.com/3Pot4j3tMp",,,,"927566254889508864",https://twitter.com/glossier/status/927566254889508864
,2017-11-06 02:18,0,0,"Looks like you’re still on our U.S. site. To switch over; you can click on the U.K. flag on the bottom of any page",,,,"927480365731770369",https://twitter.com/glossier/status/927480365731770369
,2017-11-06 02:15,0,0,"More details to come. Stay tuned",,,,"927479502388842496",https://twitter.com/glossier/status/927479502388842496
,2017-11-06 02:13,0,0,"Sorry to hear that. DM us and we’ll help!",,,,"927479102680035328",https://twitter.com/glossier/status/927479102680035328
,2017-11-05 15:23,0,1,"Stickers are included in every Glossier order",,,,"927315423716171776",https://twitter.com/glossier/status/927315423716171776
,2017-11-05 13:18,28,310,"We’re open—come by 123 Lafayette (ground floor) pic.twitter.com/dc1XgsAswZ",,,,"927283897674747904",https://twitter.com/glossier/status/927283897674747904
,2017-11-05 08:00,2,70,"“I got two compliments at work… not that my perfume smelled good; but that I smelled good.” https://www. glossier.com/products/gloss ier-you?utm_medium=organicsocial&utm_source=twitter&utm_campaign=post&utm_content=glossier-you_110517 … pic.twitter.com/bPFW070oM6",,,,"927203860170416130",https://twitter.com/glossier/status/927203860170416130
,2017-11-05 07:33,0,0,"Perfecting Skin Tint does not have SPF — but you can apply Invisible Shield before your makeup for protection from the sun",,,,"927197166887755777",https://twitter.com/glossier/status/927197166887755777
,2017-11-04 17:56,16,137,"Glossier You opens Sunday at 11am on the ground floor of 123 Lafayette pic.twitter.com/xVLUMd4BYV",,,,"926976602340298752",https://twitter.com/glossier/status/926976602340298752
,2017-11-04 15:13,0,0,"Oh no! DM us and we can help.",,,,"926935562312929281",https://twitter.com/glossier/status/926935562312929281
,2017-11-04 08:15,0,1,"Sorry to hear that! DM us with your order number and we can help.",,,,"926830302076588032",https://twitter.com/glossier/status/926830302076588032
,2017-11-04 08:00,21,238,"pic via https://www. instagram.com/melissaorons/ pic.twitter.com/1u0V1gLKlj",,,,"926826385124900865",https://twitter.com/glossier/status/926826385124900865
,2017-11-04 07:23,0,1,"http:// Glossier.com/free-stuff",,,,"926817258310995969",https://twitter.com/glossier/status/926817258310995969
,2017-11-03 14:10,0,0,"Sorry that happened! DM us with your order number and we can help.",,,,"926557230341787648",https://twitter.com/glossier/status/926557230341787648
,2017-11-03 14:10,0,0,"DM us for more details!",,,,"926557106613956612",https://twitter.com/glossier/status/926557106613956612
,2017-11-03 14:00,32,283,"pic.twitter.com/SBSvjLHvl1",,,,"926554584981499905",https://twitter.com/glossier/status/926554584981499905
,2017-11-03 10:53,23,143,"Weekend’s almost here",,,,"926507749764198401",https://twitter.com/glossier/status/926507749764198401
,2017-11-03 07:30,26,144,"Dallas; we're coming. Details—> http:// whereisglossier.com/dallas/?utm_me dium=organicsocial&utm_source=twitter&utm_campaign=post&utm_content=dallas_we're_coming_110317 …",,,,"926456475458965504",https://twitter.com/glossier/status/926456475458965504
,2017-11-03 04:23,0,0,"Sorry to hear that. DM us and we’ll help.",,,,"926409434477232129",https://twitter.com/glossier/status/926409434477232129
,2017-11-02 14:10,1,4,"Back up and running",,,,"926194852005597184",https://twitter.com/glossier/status/926194852005597184
,2017-11-02 14:00,14,224,"pic via https://www. instagram.com/simonechiappet ta/ … pic.twitter.com/0A82YVoWAU",,,,"926192198483288065",https://twitter.com/glossier/status/926192198483288065
,2017-11-02 10:44,342,808,"You look good.",,,,"926142898831228928",https://twitter.com/glossier/status/926142898831228928
,2017-11-02 08:04,0,1,"Click on the U.K. flag on the bottom of http:// Glossier.com ; or go to Glossier/com/UK. Then you can check out",,,,"926102635635183616",https://twitter.com/glossier/status/926102635635183616
,2017-11-02 05:07,0,0,"DM us and we can help",,,,"926058266538532864",https://twitter.com/glossier/status/926058266538532864
,2017-11-02 04:20,0,1,"It’s gloss-ee-ay",,,,"926046275266596866",https://twitter.com/glossier/status/926046275266596866
,2017-11-01 14:39,11,136,"Ooh yeah. Generation G in Zip + Lip Gloss https://www. glossier.com/products/gener ation-g-lip-gloss-duo?utm_medium=organicsocial&utm_source=twitter&utm_campaign=post&utm_content=geng_gloss_tw_110117 … pic.twitter.com/L4wofoRVCf",,,,"925839769363472386",https://twitter.com/glossier/status/925839769363472386
,2017-11-01 12:03,0,1,"Yes! Samples of Glossier You are included with every order.",,,,"925800549731225601",https://twitter.com/glossier/status/925800549731225601
,2017-11-01 12:02,0,2,"DM us with your order number and we can help with that :)",,,,"925800355614650368",https://twitter.com/glossier/status/925800355614650368
,2017-11-01 11:45,8,75,"Excited and honored to be one of #LinkedInTopCompanies this year! @linkedin https://www. linkedin.com/pulse/linkedin -top-companies-startups-50-industry-disruptors-daniel-roth …",,@linkedin,#LinkedInTopCompanies,"925795963662413824",https://twitter.com/glossier/status/925795963662413824
,2017-11-01 11:43,126,286,"Ready for November",,,,"925795516637745152",https://twitter.com/glossier/status/925795516637745152
,2017-11-01 10:37,0,1,"@stehauffraulein We're working hard on getting to as many places as we can!",,@stehauffraulein,,"925778880383934465",https://twitter.com/glossier/status/925778880383934465
,2017-11-01 10:36,0,0,"We hear you; and we're working on an update! Stay tuned for more details.",,,,"925778684241481728",https://twitter.com/glossier/status/925778684241481728
,2017-11-01 10:35,0,0,"Sorry that happeend! DM us with your order number and we can help.",,,,"925778301397995528",https://twitter.com/glossier/status/925778301397995528
,2017-11-01 10:34,0,0,"All prices on our Canadian site are listed in CAD",,,,"925778073383067648",https://twitter.com/glossier/status/925778073383067648
,2017-11-01 10:30,0,0,"Sorry about that! DM us with your order number and we can help.",,,,"925777068918493186",https://twitter.com/glossier/status/925777068918493186
,2017-11-01 10:28,0,1,"We'll pass that feedback along to our team!",,,,"925776598611251200",https://twitter.com/glossier/status/925776598611251200
,2017-11-01 10:23,0,0,"Sorry about that! We can only accept billing addresses within our shipping zones at this time.",,,,"925775316844515328",https://twitter.com/glossier/status/925775316844515328
,2017-11-01 10:03,13,124,"Generation G sheer matte lipstick in your choice of shade + clear Lip Gloss. Save with the duo. https://www. glossier.com/products/gener ation-g-lip-gloss-duo?utm_medium=organicsocial&utm_source=twitter&utm_campaign=post&utm_content=geng_gloss_tw_110117 … pic.twitter.com/ACZxEoBXnp",,,,"925770277878935552",https://twitter.com/glossier/status/925770277878935552
,2017-11-01 04:13,0,1,"@stehauffraulein We’re working on expanding to more countries soon. Stay tuned",,@stehauffraulein,,"925682165517553665",https://twitter.com/glossier/status/925682165517553665
,2017-11-01 04:09,0,1,"Sorry to hear that. DM us and we’ll help",,,,"925681238467280897",https://twitter.com/glossier/status/925681238467280897
,2017-11-01 04:06,0,0,"You can place orders in Canada at http:// Glossier.com . DM us if you need help",,,,"925680454426128384",https://twitter.com/glossier/status/925680454426128384
,2017-11-01 04:04,0,0,"Sorry to hear that. DM us and we’ll help!",,,,"925679978162900994",https://twitter.com/glossier/status/925679978162900994
,2017-10-31 13:14,0,0,"@peachysket DM us your order number and we can help!",,@peachysket,,"925455955457921024",https://twitter.com/glossier/status/925455955457921024
,2017-10-31 13:13,0,0,"DM us a selfie and we can make a shade recommendation",,,,"925455719259955200",https://twitter.com/glossier/status/925455719259955200
,2017-10-31 13:08,10,184,"G Halloween @doristhebunni pic.twitter.com/cjwnOsOnRF",,@doristhebunni,,"925454522717229057",https://twitter.com/glossier/status/925454522717229057
,2017-10-31 10:02,0,0,"DM us your order number and we'll look into it!",,,,"925407734882885632",https://twitter.com/glossier/status/925407734882885632
,2017-10-31 10:00,0,1,"Love this",,,,"925407101006032897",https://twitter.com/glossier/status/925407101006032897
,2017-10-31 09:57,0,0,"@danniiperry_ Check the bottom right corner of the Glossier homepage to select your country to shop.",,@danniiperry_,,"925406430458515457",https://twitter.com/glossier/status/925406430458515457
,2017-10-30 12:42,3,65,"What is everyone doing for #halloween ?",,,#halloween,"925085625296084992",https://twitter.com/glossier/status/925085625296084992
,2017-10-30 07:31,0,2,"DM us with your order number and we can look into that ASAP",,,,"925007350817271809",https://twitter.com/glossier/status/925007350817271809
,2017-10-30 05:55,597,1099,"#mondaymotivation pic.twitter.com/sv1prHyF3a",,,#mondaymotivation,"924983000785412096",https://twitter.com/glossier/status/924983000785412096
,2017-10-30 05:07,0,0,"So sorry to hear that! DM us and we can help",,,,"924970998692302848",https://twitter.com/glossier/status/924970998692302848
,2017-10-30 02:18,0,0,"DM us your order number and we can help!",,,,"924928457129316352",https://twitter.com/glossier/status/924928457129316352
,2017-10-29 15:30,0,0,"Sorry to hear that! DM us your order number and we can help.",,,,"924765356740304896",https://twitter.com/glossier/status/924765356740304896
,2017-10-29 15:29,0,0,"Check your DMs",,,,"924765127806717955",https://twitter.com/glossier/status/924765127806717955
,2017-10-29 15:25,0,0,"We don't have refill options at this time; and we'll keep you posted with any updates",,,,"924764116748853248",https://twitter.com/glossier/status/924764116748853248
,2017-10-29 15:24,0,0,"DM us your order number :)",,,,"924763889136488448",https://twitter.com/glossier/status/924763889136488448
,2017-10-29 09:18,0,3,""Setting the Table" @dhmeyer !",,@dhmeyer,,"924671879666896897",https://twitter.com/glossier/status/924671879666896897
,2017-10-29 06:43,0,1,"Sorry to hear that. DM us and we’ll help!",,,,"924632838040846336",https://twitter.com/glossier/status/924632838040846336
,2017-10-29 06:42,0,1,"Sorry to hear that. DM us and we’ll help!",,,,"924632617974157312",https://twitter.com/glossier/status/924632617974157312
,2017-10-29 06:41,0,0,"DM us your order number and we can help",,,,"924632226842775552",https://twitter.com/glossier/status/924632226842775552
,2017-10-29 06:40,0,1,"We’re working on expanding to more countries soon. Stay tuned",,,,"924631959602688000",https://twitter.com/glossier/status/924631959602688000
,2017-10-28 10:47,0,1,"",,,,"924331880027250688",https://twitter.com/glossier/status/924331880027250688
,2017-10-28 10:41,0,0,"DM us your order number and we'll look into it.",,,,"924330173159411719",https://twitter.com/glossier/status/924330173159411719
